263555.63;4769.63;554463.61;179129.42;120801.99;16-05-2021;18:00:02
295834.04;4794.63;554463.61;211497.16;120801.99;17-05-2021;13:00:02
295834.04;4794.63;554463.61;211442.81;120801.99;17-05-2021;18:00:02
292613.68;4740.63;554463.61;208169.95;120801.99;18-05-2021;13:00:02
293077.76;4740.63;554463.61;208737.35;120801.99;18-05-2021;18:00:02
298088.71;5010.13;554796.96;209978.25;120863.88;19-05-2021;13:00:02
299168.11;5010.13;554724.10;190952.10;120863.88;19-05-2021;18:00:02
300430.30;5010.13;554724.10;192466.94;120863.88;20-05-2021;13:00:02
300425.70;5010.13;554724.10;192009.70;120863.88;20-05-2021;18:00:02
300640.69;5010.13;554724.10;192251.78;120863.88;21-05-2021;13:00:02
300640.69;5010.13;554724.10;192251.78;120863.88;21-05-2021;18:00:02
300640.69;5010.13;554724.10;192251.78;120863.88;22-05-2021;13:00:02
300640.69;5010.13;554724.10;192251.78;120863.88;22-05-2021;18:00:02
300640.69;5010.13;554724.10;192251.78;120863.88;23-05-2021;13:00:02
300640.69;5010.13;554724.10;192251.78;120863.88;23-05-2021;18:00:02
301346.95;5035.13;554724.10;193120.50;120863.88;24-05-2021;13:00:02
301346.95;5035.13;554724.10;193088.78;120863.88;24-05-2021;18:00:02
302616.47;5035.13;554724.10;194617.04;120863.88;25-05-2021;13:00:02
303138.47;5035.13;556461.56;193713.92;121193.88;25-05-2021;18:00:02
304816.33;5099.63;556333.00;195430.35;121193.88;26-05-2021;13:00:02
307939.46;5112.13;556333.00;192031.33;121193.88;26-05-2021;18:00:02
312941.11;5127.13;556516.61;197721.76;121193.88;27-05-2021;13:00:03
313407.31;5139.63;556516.61;198307.38;121193.88;27-05-2021;18:00:02
313623.81;5139.63;374174.84;198325.91;121193.88;28-05-2021;13:00:02
313623.81;5139.63;374692.08;197205.90;121193.88;28-05-2021;18:00:02
313623.81;5139.63;374692.08;197205.90;121193.88;29-05-2021;13:00:02
313623.81;5139.63;374692.08;197205.90;121193.88;29-05-2021;18:00:02
313623.81;5139.63;374692.08;197205.90;121193.88;30-05-2021;13:00:02
313623.81;5139.63;374692.08;197205.90;121193.88;30-05-2021;18:00:02
315179.88;5152.13;376668.08;198691.13;123169.88;31-05-2021;13:00:03
320568.43;5172.13;377920.08;204201.80;123169.88;31-05-2021;18:00:02
320568.43;5172.13;383240.08;204201.80;127580.36;01-06-2021;13:00:03
327092.27;5172.13;347529.41;185546.35;127580.36;01-06-2021;18:00:02
330295.62;5172.13;347529.41;189404.18;127580.36;02-06-2021;13:00:02
330295.62;5172.13;347529.41;189404.18;127580.36;02-06-2021;18:00:02
331461.34;5192.13;350994.41;190819.26;127580.36;03-06-2021;13:00:07
331659.34;5192.13;350994.41;191111.08;127580.36;03-06-2021;18:00:02
332659.44;5243.63;350994.41;192130.01;127580.36;04-06-2021;13:00:02
333123.76;5243.63;351111.58;190351.74;127580.36;04-06-2021;18:00:02
333703.01;5243.63;351130.42;194293.51;127580.36;07-06-2021;13:00:02
333703.01;5243.63;351130.42;194293.51;127580.36;07-06-2021;18:00:01
333918.07;5243.63;351253.30;194405.17;127580.36;08-06-2021;13:00:01
333918.07;5243.63;351253.30;194405.17;127580.36;08-06-2021;18:00:01
335580.57;5256.13;351253.30;195890.90;127580.36;09-06-2021;13:00:01
336504.57;5256.13;351379.07;195848.87;127580.36;09-06-2021;18:00:02
336694.41;5256.13;351379.07;196040.28;127580.36;10-06-2021;13:00:01
341086.16;5321.63;351379.07;200635.17;127580.36;10-06-2021;18:00:02
341280.15;5321.63;351379.07;200729.59;127580.36;11-06-2021;13:00:03
341280.15;5321.63;351757.60;197841.90;128300.47;11-06-2021;18:00:03
341280.15;5321.63;351757.60;197841.90;128300.47;12-06-2021;13:00:02
341280.15;5321.63;351757.60;197841.90;128300.47;12-06-2021;18:00:03
341280.15;5321.63;351757.60;197841.90;128300.47;13-06-2021;13:00:02
341280.15;5321.63;351757.60;197841.90;128300.47;13-06-2021;18:00:03
342921.99;5426.63;351880.22;199687.32;128300.47;14-06-2021;13:00:02
343252.98;5439.13;348075.90;198885.40;128300.47;14-06-2021;18:00:03
343535.79;5439.13;348075.90;197179.08;128300.47;15-06-2021;13:00:02
345568.99;5439.13;348075.90;199659.58;128300.47;15-06-2021;18:00:02
345714.27;5451.63;347653.50;199745.27;128300.47;16-06-2021;13:00:02
346223.06;5488.13;349545.50;200323.74;128300.47;16-06-2021;18:00:02
347415.11;5488.13;349526.66;201650.53;128300.47;17-06-2021;13:00:02
347452.48;5488.13;349526.66;201696.12;128300.47;17-06-2021;18:00:02
349035.33;5488.13;349518.22;189878.79;128335.47;18-06-2021;13:00:02
349517.18;5500.63;349518.22;190407.48;129559.47;18-06-2021;18:00:02
349517.18;5500.63;349518.22;190407.48;129559.47;19-06-2021;13:00:02
349517.18;5500.63;349518.22;190407.48;129559.47;19-06-2021;18:00:02
349517.18;5500.63;349518.22;190407.48;129559.47;20-06-2021;13:00:02
349517.18;5500.63;349518.22;190407.48;129559.47;20-06-2021;18:00:02
353762.93;5513.13;349518.22;194681.47;129559.47;21-06-2021;13:00:02
355769.03;5538.13;356044.12;197069.88;135500.17;21-06-2021;18:00:02
356823.25;5568.13;356044.12;195694.59;135500.17;22-06-2021;13:00:02
356823.25;5568.13;355274.75;193453.33;135500.17;22-06-2021;18:00:02
357602.95;5618.13;356024.75;194433.15;135500.17;23-06-2021;13:00:02
369316.28;5630.63;352647.84;195939.97;135500.17;23-06-2021;18:00:02
369417.49;5630.63;352647.84;196058.55;135500.17;24-06-2021;13:00:02
370089.27;5643.13;352525.39;193892.77;135500.17;24-06-2021;18:00:02
376228.09;5643.13;352668.91;200959.45;135500.17;25-06-2021;13:00:02
376836.34;5643.13;352668.91;195912.49;135500.17;25-06-2021;18:00:02
376836.34;5643.13;352668.91;195912.48;135500.17;26-06-2021;13:00:02
376836.34;5643.13;352668.91;195912.48;135500.17;26-06-2021;18:00:02
376836.34;5643.13;352668.91;195912.48;135500.17;27-06-2021;13:00:02
376836.34;5643.13;352668.91;195912.48;135500.17;27-06-2021;18:00:02
377155.11;5643.13;352791.43;195526.67;135500.17;28-06-2021;13:00:02
378555.81;5655.63;355888.47;196952.40;135500.17;28-06-2021;18:00:02
378636.29;5655.63;357263.47;188293.20;135500.17;29-06-2021;13:00:02
380179.70;5773.13;350889.39;190001.02;135500.17;29-06-2021;18:00:02
380331.85;5773.13;346074.46;188988.66;135500.17;30-06-2021;13:00:02
